step,kind,scheduled_seq_ids,scheduled_labels,num_scheduled_seqs,prefill_tokens,decode_tokens,new_output_tokens,finished_seq_ids,step_latency_s,elapsed_s,waiting,running,used_kv_blocks,free_kv_blocks,phase
47,decode,11 12 13 14 16 17 18 19,initial_short_0 initial_short_1 initial_short_2 initial_short_3 late_short_0 late_short_1 late_short_2 late_short_3,8,0,8,8,,0.02849842607975006,53.6925144046545,0,8,8,665,main
48,decode,11 12 13 14 16 17 18 19,initial_short_0 initial_short_1 initial_short_2 initial_short_3 late_short_0 late_short_1 late_short_2 late_short_3,8,0,8,8,,0.02891172468662262,53.72149655967951,0,8,8,665,main
49,decode,11 12 13 14 16 17 18 19,initial_short_0 initial_short_1 initial_short_2 initial_short_3 late_short_0 late_short_1 late_short_2 late_short_3,8,0,8,8,,0.028367720544338226,53.74993419647217,0,8,8,665,main
50,decode,11 12 13 14 16 17 18 19,initial_short_0 initial_short_1 initial_short_2 initial_short_3 late_short_0 late_short_1 late_short_2 late_short_3,8,0,8,8,,0.028532296419143677,53.778538286685944,0,8,8,665,main
51,decode,11 12 13 14 16 17 18 19,initial_short_0 initial_short_1 initial_short_2 initial_short_3 late_short_0 late_short_1 late_short_2 late_short_3,8,0,8,8,,0.028605587780475616,53.80721519142389,0,8,8,665,main
52,decode,11 12 13 14 16 17 18 19,initial_short_0 initial_short_1 initial_short_2 initial_short_3 late_short_0 late_short_1 late_short_2 late_short_3,8,0,8,8,,0.029669441282749176,53.8369806855917,0,8,8,665,main
53,decode,11 12 13 14 16 17 18 19,initial_short_0 initial_short_1 initial_short_2 initial_short_3 late_short_0 late_short_1 late_short_2 late_short_3,8,0,8,8,,0.0295896977186203,53.866652727127075,0,8,8,665,main
54,decode,11 12 13 14 16 17 18 19,initial_short_0 initial_short_1 initial_short_2 initial_short_3 late_short_0 late_short_1 late_short_2 late_short_3,8,0,8,8,,0.029639385640621185,53.896383464336395,0,8,8,665,main
55,decode,11 12 13 14 16 17 18 19,initial_short_0 initial_short_1 initial_short_2 initial_short_3 late_short_0 late_short_1 late_short_2 late_short_3,8,0,8,8,,0.02864725887775421,53.92510134726763,0,8,8,665,main
56,decode,11 12 13 14 16 17 18 19,initial_short_0 initial_short_1 initial_short_2 initial_short_3 late_short_0 late_short_1 late_short_2 late_short_3,8,0,8,8,,0.029220953583717346,53.954390183091164,0,8,8,665,main
57,decode,11 12 13 14 16 17 18 19,initial_short_0 initial_short_1 initial_short_2 initial_short_3 late_short_0 late_short_1 late_short_2 late_short_3,8,0,8,8,,0.028821580111980438,53.98328320682049,0,8,8,665,main
58,decode,11 12 13 14 16 17 18 19,initial_short_0 initial_short_1 initial_short_2 initial_short_3 late_short_0 late_short_1 late_short_2 late_short_3,8,0,8,8,,0.028794050216674805,54.01214624196291,0,8,8,665,main
59,decode,11 12 13 14 16 17 18 19,initial_short_0 initial_short_1 initial_short_2 initial_short_3 late_short_0 late_short_1 late_short_2 late_short_3,8,0,8,8,,0.028858289122581482,54.04106893390417,0,8,8,665,main
60,decode,11 12 13 14 16 17 18 19,initial_short_0 initial_short_1 initial_short_2 initial_short_3 late_short_0 late_short_1 late_short_2 late_short_3,8,0,8,8,,0.02888413518667221,54.07003266364336,0,8,8,665,main
61,decode,11 12 13 14 16 17 18 19,initial_short_0 initial_short_1 initial_short_2 initial_short_3 late_short_0 late_short_1 late_short_2 late_short_3,8,0,8,8,,0.027547679841518402,54.097645096480846,0,8,8,665,main
62,decode,11 12 13 14 16 17 18 19,initial_short_0 initial_short_1 initial_short_2 initial_short_3 late_short_0 late_short_1 late_short_2 late_short_3,8,0,8,8,,0.029144175350666046,54.1268497556448,0,8,8,665,main
63,decode,11 12 13 14 16 17 18 19,initial_short_0 initial_short_1 initial_short_2 initial_short_3 late_short_0 late_short_1 late_short_2 late_short_3,8,0,8,8,,0.030756622552871704,54.15767115354538,0,8,8,665,main
64,decode,11 12 13 14 16 17 18 19,initial_short_0 initial_short_1 initial_short_2 initial_short_3 late_short_0 late_short_1 late_short_2 late_short_3,8,0,8,8,,0.029921643435955048,54.18770498782396,0,8,8,665,main
65,decode,11 12 13 14 16 17 18 19,initial_short_0 initial_short_1 initial_short_2 initial_short_3 late_short_0 late_short_1 late_short_2 late_short_3,8,0,8,8,,0.029184192419052124,54.21698062866926,0,8,8,665,main
66,decode,11 12 13 14 16 17 18 19,initial_short_0 initial_short_1 initial_short_2 initial_short_3 late_short_0 late_short_1 late_short_2 late_short_3,8,0,8,8,,0.029218174517154694,54.24628397077322,0,8,8,665,main
67,decode,11 12 13 14 16 17 18 19,initial_short_0 initial_short_1 initial_short_2 initial_short_3 late_short_0 late_short_1 late_short_2 late_short_3,8,0,8,8,,0.030032344162464142,54.27641449868679,0,8,8,665,main
68,decode,11 12 13 14 16 17 18 19,initial_short_0 initial_short_1 initial_short_2 initial_short_3 late_short_0 late_short_1 late_short_2 late_short_3,8,0,8,8,,0.03137201815843582,54.30788481235504,0,8,8,665,main
69,decode,11 12 13 14 16 17 18 19,initial_short_0 initial_short_1 initial_short_2 initial_short_3 late_short_0 late_short_1 late_short_2 late_short_3,8,0,8,8,,0.03038899600505829,54.338401570916176,0,8,8,665,main
70,decode,11 12 13 14 16 17 18 19,initial_short_0 initial_short_1 initial_short_2 initial_short_3 late_short_0 late_short_1 late_short_2 late_short_3,8,0,8,8,,0.03000481426715851,54.368513472378254,0,8,8,665,main
71,decode,11 12 13 14 16 17 18 19,initial_short_0 initial_short_1 initial_short_2 initial_short_3 late_short_0 late_short_1 late_short_2 late_short_3,8,0,8,8,,0.03115154057741165,54.399790070950985,0,8,8,665,main
72,decode,11 12 13 14 16 17 18 19,initial_short_0 initial_short_1 initial_short_2 initial_short_3 late_short_0 late_short_1 late_short_2 late_short_3,8,0,8,8,11 12 13 14,0.030662640929222107,54.43061524629593,0,4,4,669,main
73,decode,16 17 18 19,late_short_0 late_short_1 late_short_2 late_short_3,4,0,4,4,,0.03183522820472717,54.46258123219013,0,4,4,669,main
74,decode,16 17 18 19,late_short_0 late_short_1 late_short_2 late_short_3,4,0,4,4,,0.030395209789276123,54.49309071153402,0,4,4,669,main
75,decode,16 17 18 19,late_short_0 late_short_1 late_short_2 late_short_3,4,0,4,4,,0.029342100024223328,54.52253043651581,0,4,4,669,main
76,decode,16 17 18 19,late_short_0 late_short_1 late_short_2 late_short_3,4,0,4,4,,0.027874335646629333,54.55047047883272,0,4,4,669,main
77,decode,16 17 18 19,late_short_0 late_short_1 late_short_2 late_short_3,4,0,4,4,,0.02854718267917633,54.57908031344414,0,4,4,669,main
78,decode,16 17 18 19,late_short_0 late_short_1 late_short_2 late_short_3,4,0,4,4,,0.029088757932186127,54.608229406178,0,4,4,669,main
79,decode,16 17 18 19,late_short_0 late_short_1 late_short_2 late_short_3,4,0,4,4,,0.029205642640590668,54.637504018843174,0,4,4,669,main
80,decode,16 17 18 19,late_short_0 late_short_1 late_short_2 late_short_3,4,0,4,4,,0.0310090109705925,54.668592505156994,0,4,4,669,main
81,decode,16 17 18 19,late_short_0 late_short_1 late_short_2 late_short_3,4,0,4,4,16 17 18,0.03186611831188202,54.70056255161762,0,1,1,672,main
82,decode,19,late_short_3,1,0,1,1,,32.70599581301212,87.40665176510811,0,1,1,672,main
83,decode,19,late_short_3,1,0,1,1,,0.029383167624473572,87.43614973127842,0,1,1,672,main
84,decode,19,late_short_3,1,0,1,1,,0.02624780684709549,87.46247351914644,0,1,1,672,main
85,decode,19,late_short_3,1,0,1,1,,0.02679002285003662,87.48931485414505,0,1,1,672,main
86,decode,19,late_short_3,1,0,1,1,,0.028417274355888367,87.51778755337,0,1,1,672,main
87,decode,19,late_short_3,1,0,1,1,,0.027713418006896973,87.54558880627155,0,1,1,672,main
88,decode,19,late_short_3,1,0,1,1,,0.02710101753473282,87.5727454572916,0,1,1,672,main
89,decode,19,late_short_3,1,0,1,1,,0.02729135751724243,87.60008738934994,0,1,1,672,main
90,decode,19,late_short_3,1,0,1,1,,0.027339838445186615,87.62747371196747,0,1,1,672,main
91,decode,19,late_short_3,1,0,1,1,,0.02747369557619095,87.6550000756979,0,1,1,672,main
92,decode,19,late_short_3,1,0,1,1,,0.02831089496612549,87.68336401879787,0,1,1,672,main
93,decode,19,late_short_3,1,0,1,1,,0.02780476212501526,87.71126541495323,0,1,1,672,main
94,decode,19,late_short_3,1,0,1,1,,0.027045711874961853,87.73836858570576,0,1,1,672,main
95,decode,19,late_short_3,1,0,1,1,19,0.0268586203455925,87.76529594510794,0,0,0,673,main
