step,kind,scheduled_seq_ids,scheduled_labels,num_scheduled_seqs,prefill_tokens,decode_tokens,new_output_tokens,finished_seq_ids,step_latency_s,elapsed_s,waiting,running,used_kv_blocks,free_kv_blocks,phase
77,decode,9,late_short_3,1,0,1,1,,0.037549540400505066,72.854258954525,0,1,1,728,main
78,decode,9,late_short_3,1,0,1,1,,0.03713829070329666,72.89147924631834,0,1,1,728,main
79,decode,9,late_short_3,1,0,1,1,,0.03716298192739487,72.92872700840235,0,1,1,728,main
80,decode,9,late_short_3,1,0,1,1,,0.0354856476187706,72.96426765620708,0,1,1,728,main
81,decode,9,late_short_3,1,0,1,1,,0.03563865274190903,72.99994901567698,0,1,1,728,main
82,decode,9,late_short_3,1,0,1,1,,0.03633108735084534,73.03633246570826,0,1,1,728,main
83,decode,9,late_short_3,1,0,1,1,,0.034951455891132355,73.07132743299007,0,1,1,728,main
84,decode,9,late_short_3,1,0,1,1,,0.035199448466300964,73.10656851530075,0,1,1,728,main
85,decode,9,late_short_3,1,0,1,1,,0.0364849716424942,73.14311163127422,0,1,1,728,main
86,decode,9,late_short_3,1,0,1,1,,0.03447505831718445,73.1776535436511,0,1,1,728,main
87,decode,9,late_short_3,1,0,1,1,,0.03383464366197586,73.21153774857521,0,1,1,728,main
88,decode,9,late_short_3,1,0,1,1,9,0.03480134159326553,73.24641690403223,0,0,0,729,main
