step,kind,scheduled_seq_ids,scheduled_labels,num_scheduled_seqs,prefill_tokens,decode_tokens,new_output_tokens,finished_seq_ids,step_latency_s,elapsed_s,waiting,running,used_kv_blocks,free_kv_blocks,phase
81,decode,16 17 18 19,late_short_0 late_short_1 late_short_2 late_short_3,4,0,4,4,16 17 18,0.037771910429000854,55.87580680847168,0,1,1,702,main
82,decode,19,late_short_3,1,0,1,1,,28.46666732430458,84.34253205358982,0,1,1,702,main
83,decode,19,late_short_3,1,0,1,1,,0.03706267476081848,84.37968348711729,0,1,1,702,main
84,decode,19,late_short_3,1,0,1,1,,0.03556709736585617,84.41532327234745,0,1,1,702,main
85,decode,19,late_short_3,1,0,1,1,,0.036036983132362366,84.45142360776663,0,1,1,702,main
86,decode,19,late_short_3,1,0,1,1,,0.03595905750989914,84.48749801516533,0,1,1,702,main
87,decode,19,late_short_3,1,0,1,1,,0.03628120571374893,84.52384591847658,0,1,1,702,main
88,decode,19,late_short_3,1,0,1,1,,0.036562055349349976,84.56046002358198,0,1,1,702,main
89,decode,19,late_short_3,1,0,1,1,,0.036254122853279114,84.59677042812109,0,1,1,702,main
90,decode,19,late_short_3,1,0,1,1,,0.03789898753166199,84.6347233504057,0,1,1,702,main
91,decode,19,late_short_3,1,0,1,1,,0.03688336908817291,84.67170035839081,0,1,1,702,main
92,decode,19,late_short_3,1,0,1,1,,0.03643856942653656,84.70819939672947,0,1,1,702,main
93,decode,19,late_short_3,1,0,1,1,,0.03639352321624756,84.74464775621891,0,1,1,702,main
94,decode,19,late_short_3,1,0,1,1,,0.036481596529483795,84.7812051475048,0,1,1,702,main
95,decode,19,late_short_3,1,0,1,1,19,0.036356545984745026,84.81764541566372,0,0,0,703,main
