step,kind,scheduled_seq_ids,scheduled_labels,num_scheduled_seqs,prefill_tokens,decode_tokens,new_output_tokens,finished_seq_ids,step_latency_s,elapsed_s,waiting,running,used_kv_blocks,free_kv_blocks,phase
69,decode,1 2 3 4 6 7 8 9,initial_short_0 initial_short_1 initial_short_2 initial_short_3 late_short_0 late_short_1 late_short_2 late_short_3,8,0,8,8,,0.005670011043548584,38.352262288331985,0,8,8,721,main
70,decode,1 2 3 4 6 7 8 9,initial_short_0 initial_short_1 initial_short_2 initial_short_3 late_short_0 late_short_1 late_short_2 late_short_3,8,0,8,8,,0.005884520709514618,38.358215004205704,0,8,8,721,main
71,decode,1 2 3 4 6 7 8 9,initial_short_0 initial_short_1 initial_short_2 initial_short_3 late_short_0 late_short_1 late_short_2 late_short_3,8,0,8,8,,0.005843557417392731,38.3641769438982,0,8,8,721,main
72,decode,1 2 3 4 6 7 8 9,initial_short_0 initial_short_1 initial_short_2 initial_short_3 late_short_0 late_short_1 late_short_2 late_short_3,8,0,8,8,1 2 3 4,0.005670122802257538,38.369956612586975,0,4,4,725,main
73,decode,6 7 8 9,late_short_0 late_short_1 late_short_2 late_short_3,4,0,4,4,6 7 8,0.005719542503356934,38.37574153393507,0,1,1,728,main
74,decode,9,late_short_3,1,0,1,1,,0.006839573383331299,38.38261614739895,0,1,1,728,main
75,decode,9,late_short_3,1,0,1,1,,0.005500912666320801,38.38815679401159,0,1,1,728,main
76,decode,9,late_short_3,1,0,1,1,,0.0054983049631118774,38.393693163990974,0,1,1,728,main
77,decode,9,late_short_3,1,0,1,1,,0.005539067089557648,38.39927092939615,0,1,1,728,main
78,decode,9,late_short_3,1,0,1,1,,0.005557134747505188,38.404888823628426,0,1,1,728,main
79,decode,9,late_short_3,1,0,1,1,,0.00547114759683609,38.4103936702013,0,1,1,728,main
80,decode,9,late_short_3,1,0,1,1,,0.005470447242259979,38.41589669883251,0,1,1,728,main
81,decode,9,late_short_3,1,0,1,1,,0.0054674819111824036,38.421396508812904,0,1,1,728,main
82,decode,9,late_short_3,1,0,1,1,,0.0055070966482162476,38.42693650722504,0,1,1,728,main
83,decode,9,late_short_3,1,0,1,1,,0.005507737398147583,38.43249599635601,0,1,1,728,main
84,decode,9,late_short_3,1,0,1,1,,0.0054762959480285645,38.43800646066666,0,1,1,728,main
85,decode,9,late_short_3,1,0,1,1,,0.005476102232933044,38.443517453968525,0,1,1,728,main
86,decode,9,late_short_3,1,0,1,1,,0.005498416721820831,38.44905709475279,0,1,1,728,main
87,decode,9,late_short_3,1,0,1,1,,0.005658760666847229,38.454782612621784,0,1,1,728,main
88,decode,9,late_short_3,1,0,1,1,9,0.0057311877608299255,38.460606299340725,0,0,0,729,main
